,0
38765429,64
87693452,64
23754689,64
65894723,64
26983745,64
93768245,64
63982745,64
82769345,64
48327659,64
76924583,64
45936728,64
97682534,64
76549823,64
54832976,64
59672384,64
76295483,64
89753264,64
86794253,64
72893645,64
76832954,64
53248769,64
92764583,64
45826793,64
32465789,64
45283967,64
96782453,64
92546738,64
54982376,64
95764832,64
96874253,64
67238945,64
69875342,64
45367289,64
76598423,64
96785234,64
96872453,64
84325976,64
94765832,64
45362798,64
42536879,64
76239845,64
43257869,64
64893257,64
34528796,64
86793524,64
68972435,64
73894526,64
54368972,64
89573264,64
84673295,64
32469857,64
76829354,64
59238467,64
98264573,64
28769354,64
54726389,64
98732645,64
76543298,64
43528769,64
45836792,64
98624573,64
64897532,64
23579864,64
98564732,64
56328947,64
76839245,64
32597648,64
74892365,64
38549267,64
67458923,64
23674598,64
89542376,64
82675493,64
42538769,64
96785243,64
45928376,64
27548936,64
47326598,64
83672954,64
94678532,64
94672385,64
58764932,64
72984536,64
52347896,64
76389254,64
46328957,64
32987654,64
57234698,64
23956748,64
64237589,64
76593284,64
85239476,64
32475698,64
38546792,64
52438679,64
49673258,64
45726389,64
89472356,64
46235789,64
39547628,64
54297683,64
65893274,64
67834529,64
52346897,64
39457628,64
98542367,64
32648975,64
23467589,64
76924538,64
59763248,64
49238567,64
62984537,64
89745632,64
45639872,64
63985472,64
64897523,64
95672384,64
32984576,64
83762945,64
76234589,64
89752364,64
45839276,64
85674923,64
46982375,64
45367298,64
69784352,64
75239864,64
54932876,64
94768523,64
62895473,64
48239567,64
92457683,64
76289345,64
67853294,64
94236785,64
54673289,64
67389254,64
54398276,64
89734562,64
27894536,64
69783452,64
27543698,64
54896732,64
76859423,64
89623754,64
45896723,64
24539687,64
95326748,64
78965342,64
39674582,64
65238947,64
54638972,64
23596748,64
34258796,64
98746523,64
54382976,64
87695234,64
76958423,64
32945867,64
89374526,64
67824593,64
94328576,64
76923845,64
74895632,64
78693524,64
67452398,64
62459873,64
23467598,64
76854923,64
45762389,64
53248796,64
45897623,64
89562347,64
89263745,64
38456729,64
46982357,64
95238476,64
28547693,64
59324876,64
56982374,64
53428769,64
79682534,64
89472365,64
57328964,64
54379826,64
52348697,64
32659847,64
68974325,64
28546739,64
78964352,64
84236759,64
86975342,64
42537896,64
54926783,64
58329467,64
62547398,64
45397628,64
73548962,64
93762845,64
76485923,64
39678245,64
36459872,64
37984526,64
93674528,64
83674529,64
54397628,64
25347986,64
54723698,64
49763258,64
87694253,64
52436987,64
69874352,64
54728963,64
54826739,64
67935428,64
54732689,64
47236589,64
45837629,64
52347869,64
98624537,64
48236759,64
98275463,64
38542967,64
84235976,64
39546728,64
47892365,64
54632789,64
37892645,64
79684253,64
38457692,64
25346987,64
47329856,64
68975342,64
32856749,64
45827639,64
76458932,64
45368972,64
92673845,64
67549832,64
32859476,64
24536978,64
45679832,64
67938245,64
92543867,64
27453698,64
47986523,64
27984536,64
62984573,64
98462357,64
98543267,64
45283976,64
54893267,64
34259768,64
74896523,64
62983745,64
76452389,64
56983247,64
24536987,64
69785324,64
79864325,64
64328957,64
82549376,64
82457639,64
34256897,64
95672348,64
67852349,64
93762854,64
49326785,64
68793542,64
23746589,64
54367298,64
23947685,64
23984567,64
93678245,64
89643275,64
75983246,64
86792543,64
67395428,64
48325967,64
86795243,64
45679823,64
38674592,64
49235876,64
67942385,64
52348679,64
94768532,64
63892745,64
65324798,64
23478956,64
38672945,64
54936782,64
37895462,64
96784235,64
23987654,64
36894527,64
53429786,64
23679845,64
26547398,64
98364527,64
32649875,64
54769832,64
23469875,64
52436978,64
76328945,64
23596784,64
87964325,64
29768354,64
25436897,64
74896532,64
54937628,64
24358679,64
98453276,64
54628973,64
84675932,64
98632754,64
54938267,64
45672389,64
45279836,64
94238567,64
32759846,64
76943258,64
69873425,64
85679423,64
87965342,64
98542376,64
84326795,64
98374526,64
92673854,64
23465789,64
67938254,64
78693452,64
67953248,64
76452398,64
98742356,64
57893264,64
74982365,64
24356897,64
45298367,64
29765438,64
54892367,64
58324967,64
89734526,64
97684235,64
86793425,64
65892347,64
27543689,64
27549836,64
32894567,64
89724536,64
46897523,64
89264573,64
95764823,64
98374562,64
43528796,64
37459826,64
54732698,64
45736298,64
67325489,64
98453267,64
78695234,64
89473265,64
36548972,64
54739862,64
37894562,64
62549837,64
32645789,64
92546783,64
89364527,64
93678254,64
89745623,64
86792534,64
29768345,64
54376289,64
64238975,64
76493285,64
98543276,64
65982347,64
45273689,64
72548963,64
85674932,64
63895427,64
97865342,64
45368927,64
92675483,64
74326589,64
23487695,64
38672954,64
23986745,64
48672395,64
23954867,64
34258697,64
89563274,64
36987254,64
45728963,64
47892356,64
24358697,64
94675823,64
76284539,64
76824539,64
68973452,64
67325498,64
97682435,64
67582394,64
23674589,64
54376298,64
67459832,64
36985427,64
45736289,64
25346978,64
76854932,64
76953284,64
32945876,64
73894562,64
96783425,64
96875324,64
87694235,64
67289345,64
72453689,64
72459836,64
47236598,64
57986423,64
96784253,64
58324976,64
67823954,64
46897532,64
76294538,64
94238576,64
69785342,64
25438679,64
47329865,64
86794235,64
76485932,64
67289354,64
56982347,64
54729836,64
46238975,64
29674583,64
89754623,64
46239857,64
23958467,64
32849576,64
45739826,64
47986532,64
98725436,64
76325489,64
78695243,64
76328954,64
63895472,64
54679832,64
67935482,64
52437986,64
25349687,64
54762389,64
26453798,64
67284539,64
26453789,64
58764923,64
38547692,64
54632798,64
32496785,64
67582349,64
58763249,64
32645798,64
63892754,64
98462375,64
54768932,64
54893276,64
32854976,64
89324567,64
53247968,64
54269837,64
94326758,64
45378926,64
53429768,64
79864352,64
92765438,64
97682453,64
68794325,64
32598476,64
36987245,64
45297683,64
67593248,64
36982745,64
82763954,64
95238467,64
54768923,64
74238956,64
32647589,64
32678945,64
68792534,64
67845923,64
64239857,64
98643275,64
59324867,64
54836729,64
94678523,64
45678932,64
32846795,64
76928345,64
32894576,64
83459276,64
89327654,64
23748956,64
65894732,64
36982754,64
98274563,64
23658947,64
67948523,64
25438697,64
23469857,64
54926738,64
54387629,64
86793542,64
23847695,64
45839267,64
67489532,64
32754698,64
23746598,64
56983274,64
23594867,64
86974352,64
49235867,64
86795234,64
24539678,64
76849523,64
46328975,64
83459267,64
37548926,64
94675832,64
26549873,64
32465798,64
67845932,64
42538697,64
76582394,64
64238957,64
84675923,64
98465732,64
28456739,64
58763294,64
98742365,64
57239846,64
23489567,64
32647598,64
36985472,64
45678923,64
98457632,64
35246897,64
94326785,64
54378962,64
45672398,64
93547682,64
89652374,64
37892654,64
65897432,64
25437896,64
97864352,64
76325498,64
75892364,64
98632745,64
54723689,64
32598467,64
89567423,64
45829376,64
28457639,64
75328964,64
32764589,64
23856749,64
69873452,64
98327654,64
27986354,64
54762398,64
76385492,64
67934528,64
76843259,64
54892376,64
32748956,64
65329874,64
29458376,64
39765428,64
85764932,64
28765493,64
32756498,64
78965324,64
32569847,64
76849532,64
54938276,64
94236758,64
32569874,64
37985426,64
76384592,64
85673249,64
76842359,64
32859467,64
87692453,64
68975324,64
65324789,64
67948532,64
26543789,64
74982356,64
39457682,64
23954876,64
67489523,64
89275436,64
67385429,64
25436879,64
45267389,64
98324576,64
32897645,64
45362789,64
57984632,64
62983754,64
45286793,64
93764528,64
34257968,64
92678345,64
74238965,64
86793452,64
67924583,64
32659874,64
68792543,64
54627389,64
78692435,64
35249768,64
45398267,64
32498576,64
76395482,64
95234867,64
67859432,64
72895463,64
32956784,64
32485976,64
82546739,64
32675489,64
97865243,64
39546782,64
23759864,64
35427869,64
85236794,64
67592384,64
23584976,64
67482395,64
98654732,64
43257896,64
76493258,64
32489576,64
97864325,64
72549836,64
98642357,64
67594823,64
67549823,64
37984562,64
54276398,64
32957684,64
24536897,64
45897632,64
78692543,64
29674538,64
54268973,64
37546298,64
27549863,64
38769245,64
79685234,64
76829345,64
78962453,64
46237598,64
29765483,64
56987423,64
32746589,64
49326758,64
76495823,64
98654723,64
95674832,64
56984732,64
32847659,64
45763289,64
46239875,64
59238476,64
67382945,64
29547638,64
69782453,64
67284593,64
73982645,64
59763284,64
37452698,64
32857694,64
79683542,64
96875234,64
84329576,64
75239846,64
52438697,64
63547289,64
38762945,64
78692534,64
49325867,64
23768945,64
37546289,64
65328947,64
23946758,64
85673294,64
67853249,64
67928354,64
89726345,64
98745623,64
54369827,64
98753264,64
56327498,64
63982754,64
75894632,64
98736254,64
35246987,64
67543289,64
37542698,64
89457632,64
24357968,64
57329864,64
32745689,64
84765932,64
32845967,64
37986245,64
68792453,64
24539768,64
32946785,64
87692534,64
72548936,64
67924538,64
23894567,64
26987345,64
98267354,64
89237654,64
67452389,64
42357986,64
54276389,64
76498523,64
65329847,64
25439687,64
97862435,64
89234576,64
64325789,64
92763845,64
96873524,64
87694325,64
42359678,64
67548923,64
95237648,64
28769345,64
23569847,64
54297638,64
23947658,64
25436978,64
32587694,64
82547693,64
54726398,64
92548367,64
96874352,64
56238947,64
67389245,64
76285493,64
96875243,64
46892375,64
75326489,64
23895476,64
68972453,64
52346987,64
42539786,64
52346879,64
69784235,64
27893654,64
49768523,64
89735426,64
25437869,64
45279863,64
54923876,64
89752346,64
67483295,64
38452967,64
53246978,64
89743256,64
32496758,64
57894623,64
32589467,64
54283976,64
35249786,64
78693425,64
39458276,64
54278963,64
74235698,64
79863542,64
98564723,64
35429687,64
85234976,64
23748965,64
64982357,64
63549827,64
87964235,64
89467532,64
76835492,64
89627354,64
75896423,64
76958432,64
67498523,64
23589467,64
45923867,64
32564789,64
98657432,64
73458926,64
89634527,64
23769854,64
45768932,64
43256879,64
89372654,64
45829367,64
54396728,64
43529786,64
49768532,64
32594867,64
97685243,64
24357869,64
29457683,64
45639827,64
85762349,64
23756498,64
45629873,64
57896432,64
74328956,64
45386792,64
76598432,64
89567432,64
94325876,64
45983276,64
86975324,64
25348679,64
98562374,64
29547683,64
36452789,64
76294583,64
98264537,64
38764529,64
45287639,64
73985462,64
48673259,64
45983267,64
98362754,64
89237645,64
27546389,64
23857694,64
23759846,64
83547629,64
75894623,64
79863524,64
32675498,64
76853294,64
78962435,64
34256879,64
38452976,64
28453976,64
87964253,64
76482395,64
83675429,64
67239845,64
54983267,64
98576432,64
45632789,64
89543267,64
98273645,64
82673945,64
89756423,64
46985732,64
67492358,64
56987432,64
46892357,64
29546738,64
67594832,64
98274536,64
78964325,64
25439678,64
68795342,64
62895437,64
69782435,64
63459827,64
48769532,64
28543976,64
23568974,64
48679523,64
54269873,64
73456289,64
47239856,64
76938245,64
23846759,64
54392867,64
75324689,64
75892346,64
59326748,64
49762385,64
45372689,64
34529768,64
89563247,64
89576423,64
45276398,64
69784325,64
82459367,64
74985632,64
46237589,64
96783542,64
89372645,64
82543967,64
76859432,64
48762359,64
73456298,64
65237498,64
85764923,64
67859423,64
87693542,64
76938254,64
45298376,64
75324698,64
89726354,64
23765498,64
87695342,64
63894527,64
84762395,64
28764539,64
75893246,64
36895472,64
85679432,64
36542789,64
45278963,64
67283954,64
48769523,64
69784253,64
49763285,64
42537869,64
25437986,64
54396782,64
25439786,64
54836792,64
39672845,64
28765439,64
53428679,64
89365472,64
23648957,64
34527869,64
38675429,64
86972534,64
92764538,64
75328946,64
67384592,64
64329875,64
25438769,64
45387692,64
65987432,64
32578946,64
89235476,64
89234567,64
83764592,64
53428697,64
26547389,64
49328567,64
26894573,64
32487695,64
34258679,64
95763248,64
32594876,64
48679532,64
73982654,64
57984623,64
48672359,64
67925438,64
75896432,64
82765439,64
76492358,64
76394528,64
92547638,64
54983276,64
92763854,64
92453876,64
23769845,64
89462357,64
98376245,64
23894576,64
28674539,64
52436897,64
38546729,64
23897654,64
98476532,64
42356987,64
85236749,64
57234689,64
27546398,64
45382967,64
35247896,64
27895436,64
29546783,64
74892356,64
32485967,64
56894732,64
78695324,64
59327648,64
86973542,64
64237598,64
64329857,64
75329846,64
69873524,64
64985723,64
32648957,64
98365472,64
37549862,64
23897645,64
67952384,64
67382954,64
37986254,64
52346978,64
89574632,64
64328975,64
87692543,64
63984527,64
43527968,64
23768954,64
54679823,64
32469875,64
32578964,64
78694235,64
45726398,64
64893275,64
89467523,64
89364572,64
34529786,64
39765482,64
26549837,64
67235498,64
57983264,64
35428769,64
32948576,64
35246978,64
35428796,64
32564798,64
98736245,64
93542867,64
25436987,64
67235489,64
34259687,64
54287639,64
98267345,64
39675428,64
35246879,64
23948567,64
53246987,64
37542689,64
34257869,64
23589476,64
95674823,64
54923867,64
23486795,64
67498532,64
67492385,64
76952384,64
54927683,64
45638972,64
92453867,64
67283945,64
89375426,64
52348769,64
95234876,64
45823967,64
89723654,64
23587649,64
76548932,64
32468957,64
39458267,64
54826793,64
84325967,64
45738962,64
83542967,64
89623745,64
56893247,64
26987354,64
76824593,64
76935428,64
54932867,64
39672854,64
38762954,64
36458927,64
